speed_kph,tire_condition,road_friction_coefficient,brake_type,brake_pad_life,weather_condition,vehicle_load_kg,abs_system,brake_fluid_condition,stopping_distance_m
121.71446782046597,Fair,0.5140599489373159,Drum,92.85525081553133,Ice,295.1856292474873,No,Contaminated,153.20753084738382
77.39699994534206,New,0.8333837305680567,,92.35899168470765,Wet,408.3385559377747,Yes,Fresh,69.80670322274386
108.02150666619208,Worn,0.7515814112094408,Drum,45.28612477471352,Dry,349.8404310300606,,Contaminated,60.358214963322204
121.03385808610322,Good,0.4665486445809972,Disc,49.08625924872674,,615.4421038825287,Yes,Good,197.89289484158815
68.72834726595872,New,0.520747987858523,Disc,73.22474051415206,Snow,549.2264539920848,No,Good,27.31042079501284
125.70174715265722,Worn,0.6698603538039132,Drum,69.66963067590106,Snow,,Yes,Contaminated,171.05939404614216
70.67108603636515,Fair,0.5496838890050925,Drum,44.40673134648661,Ice,674.0292538390823,Yes,Fresh,80.75973008925781
60.732847255254725,Good,0.6018264698187378,,47.281982636890305,Ice,746.0867929139034,Yes,Good,92.4908981495358
56.6935401311838,Good,0.7189010466575895,Disc,41.323504907938506,Dry,401.6557122492533,Yes,Old,168.91586501853487
53.98849748698071,New,0.5803505088864125,Drum,31.18465062579771,Snow,789.2881726300847,Yes,Fresh,
118.4548887376076,Fair,0.41458187380031747,Drum,51.23245266317257,Snow,250.96256938255692,Yes,Fresh,80.52139052624757
136.5011113268301,Good,0.6123443623888976,Drum,71.77907187122864,Ice,600.0556133631301,Yes,Old,191.124491276371
57.67781690223471,Worn,0.5136709381302555,Disc,76.77700347828637,Ice,473.80652211503246,No,,144.32719386268244
40.228835735538475,Good,0.4744405370751736,,80.09862834303664,Snow,671.8304162794184,Yes,Fresh,154.66374548908973
67.6520371546126,Fair,0.49686513666391147,,43.72588121078093,Snow,433.7393644244982,Yes,Old,155.13848067676312
108.94166867056303,New,0.5634013304940034,Ceramic,78.81723948564763,Wet,648.7570447537018,Yes,Contaminated,26.205465385329738
74.22241106712467,Good,0.8319678857229726,Drum,10.586468412268776,Ice,751.1181002533747,Yes,Contaminated,52.59340475317976
95.90118470534625,Fair,0.7404342625981202,Ceramic,52.9344943945194,Dry,612.6059862980611,,Fresh,105.88370237502419
119.31659588102345,Fair,0.7007291631008172,Disc,81.45139601194218,Dry,643.2660003528271,Yes,Contaminated,83.10779300794441
79.01742373860583,Good,0.5827561265290401,Ceramic,66.7040248577218,Snow,147.02280188609927,No,Good,91.0187742295779
149.9633797645434,Fair,0.30109796828981006,Drum,,Ice,243.47036356259645,Yes,Contaminated,159.56776504574944
65.7539112282603,Worn,0.5043304268634548,Ceramic,68.01778059457143,Dry,782.0126183525156,Yes,Contaminated,17.715658487531027
147.38980222471406,Good,0.7879152239876842,Ceramic,,Ice,585.230902651176,Yes,Old,137.19100636942918
54.363559827973674,Good,0.5329025457106438,Ceramic,60.974362054918664,Snow,493.01431211770324,Yes,Contaminated,15.020392883337156
43.31180919171477,Fair,0.6382914750405844,Disc,81.98075723140956,Snow,356.88346137751506,Yes,Fresh,26.665827231605086
120.09967501132415,Fair,0.4228438898082581,Drum,98.26684527026778,,131.07230084484254,Yes,Contaminated,90.53293216996043
114.27715879814376,New,0.8495146451074747,Disc,73.501138186801,Ice,358.3951355748945,Yes,Contaminated,170.57547616389198
127.34032166909573,Good,0.85390226144224,Ceramic,61.59931875001572,Dry,449.23901130270315,Yes,Fresh,41.82421662942519
71.23085060799659,Fair,0.3876422303750123,Ceramic,13.373735241280624,Wet,248.0216565708207,Yes,Fresh,117.60496068879314
141.69691846235804,Critical,0.7344953695237993,Disc,43.70301084291288,Dry,221.19575389168278,Yes,Old,140.52346696294768
44.33777140476946,Fair,0.3451431046511478,Disc,60.88984601636065,Ice,,Yes,Good,57.4635835718497
33.633252159735136,Good,0.6591285707880588,Ceramic,81.74859145354293,Dry,510.1329649392807,Yes,Contaminated,109.78109722487285
66.06766621343658,Fair,0.40719219049559785,Drum,49.429431068281865,Wet,267.9425431981674,No,Good,183.61034738056557
125.67893560803005,Good,0.3874231514935223,Disc,96.40524481882962,Dry,511.17263211934915,Yes,Old,109.76227719262356
110.75787687283778,Good,0.3024718904356019,Ceramic,34.46143773613074,Wet,730.2379747120065,,Fresh,44.104766430714875
82.34505170671477,Fair,0.8645142821204421,Ceramic,77.01104756892848,Ice,431.22128061494766,Yes,Fresh,131.14564488719577
60.750433703320255,Worn,0.7975514949122748,Drum,47.71282753757148,Snow,700.173118711027,Yes,Fresh,124.5570333015751
37.112734412157266,,0.34648533435477546,Ceramic,53.73896451093153,Wet,749.0900111733229,Yes,Old,19.986630562654277
70.5006694136967,Good,0.659625366040214,Disc,82.22518304788963,Ice,164.67582025596,No,Contaminated,31.759965063299823
85.20237213056996,Fair,0.43973894087953974,Ceramic,36.6593735486535,Snow,167.06810575975788,No,Old,44.00455070108699
112.44286056854463,Good,0.458409529283764,Ceramic,18.71308509356288,Wet,433.230928021321,Yes,Fresh,
107.51663459357172,Good,0.8245021930055956,Ceramic,56.823002615208445,Snow,,Yes,Contaminated,63.001167553772625
143.68138835182535,Worn,0.36859544736072136,Ceramic,57.591515062337386,Dry,398.11842512552045,Yes,Fresh,99.00948479858008
42.047510286343325,Worn,0.6608940813978261,Drum,81.74509950028363,Ice,328.51553929225213,Yes,Fresh,83.76751511131212
70.36081474549637,Good,0.5407533209874055,Disc,97.14872856088915,Ice,548.6958812883091,No,Old,179.77022990985043
87.78936983242781,New,0.41448035977817377,Ceramic,14.977061769551355,Ice,101.45705864494418,Yes,Old,128.24024074017234
110.48349526247871,Good,0.5711508451575975,Disc,63.252052636879796,Ice,777.6512966046197,Yes,Good,177.08670474294098
89.45420297296876,Fair,0.8642935722636771,Drum,71.315067728332,Wet,262.45536173161554,Yes,Fresh,112.50227510975579
139.53098783360863,Worn,0.7689660295383314,Disc,98.72212156736695,Dry,741.969138008105,Yes,Contaminated,31.62603707752789
103.04068147197762,Good,0.37926684081820017,Drum,94.83311928492205,Snow,176.31032117415418,Yes,Fresh,100.70817807729044
34.75984916294583,Fair,0.8096578438305884,Disc,,Ice,266.6610274312008,Yes,Contaminated,167.07602116583752
43.63871628793611,Good,0.862464317392466,Disc,56.96104701200193,Ice,264.4115907612503,Yes,Good,50.909196925915
120.41946737766702,New,0.46617856850532435,Ceramic,24.537153006933515,Wet,,Yes,Fresh,31.874641569240204
115.8945235615553,Fair,0.5000518173092086,Disc,44.57588996839757,Wet,103.22038200811909,Yes,Contaminated,75.94542659257812
48.41964021908461,Worn,0.375785955973233,Ceramic,62.66100925514389,Wet,547.7467465124471,,Contaminated,86.94609866842583
37.06903932787993,Good,0.5069640626530454,Ceramic,75.26803569361783,Dry,,Yes,Good,71.65767013509232
99.44614265278422,Good,0.7038844782837674,Disc,67.1859601731201,Snow,570.5915578173157,Yes,Old,40.01954534054286
106.28865984320801,Good,0.4632930090577606,Ceramic,74.27105216449671,Dry,353.91367275186093,Yes,Good,61.40537404851719
46.23595650154019,Fair,0.304095006460152,Disc,48.62372540967079,Ice,770.8165538920545,Yes,Contaminated,141.22224485139043
,Good,0.5031267885800829,Ceramic,75.48645615139081,Wet,725.4645282123287,Yes,Good,86.39677551423533
66.69978349420956,Fair,0.5719044173812395,Ceramic,22.93671304177473,Ice,,Yes,Old,132.02164725443282
141.75667747642652,Good,0.6398136224524256,Drum,24.63276805868022,Snow,501.3299448278144,Yes,Fresh,114.21619928496551
56.30397640672855,Good,0.7102950626148119,Drum,24.654893124651654,Snow,777.2634314636686,Yes,Good,116.57479387366877
117.99128710839595,Fair,0.33707060653726206,Disc,90.17784613321984,Dry,787.7922533485291,No,Good,60.98166822034226
92.1760696013205,Good,0.5818511671796647,Ceramic,16.843065697777106,Dry,414.87629300256657,Yes,Fresh,111.4854610621136
31.382521443125206,Fair,0.45981747761041103,Drum,82.13575354601282,Wet,693.145019700162,Yes,Good,19.36502206469233
92.03982998551413,Fair,0.8687817393266986,Drum,31.021380824206343,,311.3861588677554,Yes,Old,94.87259233011135
,Worn,0.5159391058763536,Drum,52.15869464457256,Ice,360.26901105146527,Yes,Contaminated,120.93522229013429
109.0874634990374,New,0.36007421923192223,Ceramic,92.43609359191102,Wet,215.3753180931584,Yes,Good,48.66918995051022
97.86282364578867,Fair,,Disc,62.7343506718756,Wet,246.4292149437112,Yes,Fresh,62.463323656056005
31.251267280016947,New,0.4592435325569439,Ceramic,28.910591760912276,Ice,559.8113115815513,Yes,Fresh,55.61323866588959
54.563139549957754,Critical,0.4073272433295856,Ceramic,35.56810542869264,Snow,457.54713260495663,Yes,Good,28.053221724103473
123.14700634464272,Fair,0.6898797761272457,Drum,92.84019615062071,Wet,261.792302437922,Yes,Fresh,79.35360441091666
63.09271371624254,Good,0.80817992502458,Ceramic,48.44295325989805,Wet,382.0367314531568,Yes,Contaminated,196.1086667936088
89.91400813956638,Good,0.4875352220821575,Ceramic,,,361.2284219045772,Yes,Contaminated,80.46787519576786
67.43983372910205,Worn,0.6466748729762943,Drum,51.39389769628499,Ice,791.152143174734,Yes,Fresh,100.19927503984049
140.5832227677048,Worn,0.738183166188632,Drum,44.05942792436046,Ice,697.4960860479655,Yes,Good,135.82114142692942
94.3892421340121,Worn,0.5390926134836009,Ceramic,30.095121423916172,Ice,371.576433368677,Yes,Good,134.9720839662848
113.5408217827225,Worn,0.33979536680284056,Drum,71.75723504361419,Ice,739.7416052272231,Yes,Fresh,190.73057130344546
40.01713256365296,Worn,0.43751094655667117,Disc,74.64178236449084,Wet,339.8447741397198,Yes,Contaminated,
34.840318503930256,Fair,0.82983948485321,Disc,34.739658244665954,Dry,567.5310589144017,Yes,Contaminated,161.88087711445317
61.10738340805571,New,0.7946881597529369,Disc,81.01097587493473,Dry,776.6549976774787,Yes,Good,191.05103676898747
67.09611507043849,New,0.3519195172943502,Disc,86.90816802715116,Dry,373.1952047919866,No,Contaminated,57.69159631438675
112.52166494158823,Fair,0.4343692340203445,Disc,92.86075866156673,Wet,575.9194755734536,No,Old,129.15502600503163
98.29566032549295,Fair,0.7614991692739921,,24.509117252653294,Snow,307.14666774384324,Yes,Contaminated,179.13140184359892
74.94955283219824,Fair,0.591538939193292,Drum,37.35313152519397,Wet,286.41862091858223,Yes,Good,130.46555928144883
108.4940981013613,Good,0.7559802190174347,Disc,87.4318012753326,Dry,501.90966650208634,Yes,Contaminated,195.82278780227085
49.62788968035446,Fair,0.42665548299728795,Disc,27.86861825451046,Dry,785.4852186232528,Yes,Contaminated,33.56525207268012
37.61876337776471,Good,0.871618883502165,Disc,10.312161331914583,Ice,417.19369410411895,Yes,Fresh,96.27614301674205
132.54061107818404,Fair,0.7701644692799396,Drum,88.37445792264711,Ice,756.3458792216064,,Old,195.8121379630977
97.67353539226531,Fair,0.4184713948956048,Drum,39.38044975762324,Ice,740.0544641713332,Yes,Fresh,
107.89143283649055,,,Ceramic,47.304777262505496,,277.63382864149634,Yes,Contaminated,151.81792939337132
66.86907008994889,Worn,0.3678582768577547,Ceramic,50.17006231485742,Snow,381.27358495902917,Yes,Contaminated,20.6245366995501
74.63459492852397,Fair,0.5168608890759016,,86.34471406005056,Snow,550.3117349459282,Yes,Fresh,143.5448662066079
39.88409365835709,Worn,0.6957728210853125,Ceramic,40.41029301341143,,462.63211908797416,Yes,Old,187.90594551760202
132.8385825362128,Good,0.498076612757263,Drum,90.30518972708336,,167.17097090422203,Yes,Good,85.8006627601505
101.09273400947218,Good,0.6940550374547808,Drum,65.52452242432432,Dry,795.5886210890108,Yes,Fresh,18.940470016481953
40.03531958159287,New,0.44686767879645717,Drum,,Dry,626.857800847896,Yes,Contaminated,20.163313813164514
126.54355196700007,New,0.7327240683198402,Drum,39.30530564147162,Ice,,Yes,Contaminated,180.02431155655145
83.29384434203695,Good,0.5157537443519575,Disc,31.934052665306723,Ice,532.7179847664039,Yes,Good,148.66547981280843
121.81216202040159,New,0.7742887625468624,Ceramic,66.16525984996139,Ice,161.30097208636107,Yes,Contaminated,34.736981081917264
31.51438345069776,Worn,0.3820139488306881,Drum,50.22047440509185,Snow,,Yes,Contaminated,25.099201254471367
33.44876363665472,Worn,0.5171867696113712,Drum,91.94644089388056,Wet,751.5826910722415,Yes,Good,
50.49395505385736,Worn,0.5783594722648105,Ceramic,54.24748445026448,,727.6206706384849,,Contaminated,164.82421706899143
55.309986736881584,Critical,0.554307314700346,Drum,,Snow,336.16659183820195,Yes,Contaminated,37.29654036152907
121.67466363721653,Fair,0.5598567027122041,Disc,,,471.9575046749372,Yes,Old,70.7812747193978
114.80329968199177,Fair,0.5668820000070436,Drum,81.03366972921565,Wet,588.1684668613527,Yes,Fresh,159.30482194616957
103.93057429557939,Good,0.8932821151395909,Ceramic,48.23552782983434,Ice,338.00648683553374,No,Old,112.20123312649118
136.18306757800065,Good,0.41589426196179285,Disc,34.24077997747794,Dry,145.41545266575693,Yes,Old,191.9681992341804
59.65785403876396,Fair,0.7611982983051626,Disc,87.58277868641588,Ice,453.8091597024633,Yes,Contaminated,103.99658938901092
138.5285884685338,Worn,0.6310732686639948,Ceramic,63.71453992287162,Dry,521.1450150763355,Yes,Fresh,140.23721844961983
139.1365283118219,Fair,,Ceramic,63.23591977921016,Dry,104.08912008505717,Yes,,109.30992266219309
82.11117122242368,Worn,0.6801172303051588,Disc,64.97399864475338,Snow,166.90276147697142,Yes,Contaminated,189.44861670173347
,Good,0.8121188658598824,Drum,74.69557733851,Snow,245.1034505159066,Yes,Old,88.75193203250764
117.187188982743,Fair,0.5799830183718516,Ceramic,38.17611903813102,Dry,343.6366008936539,Yes,Old,57.51234420804101
70.43144071764951,Fair,0.8188808213766405,Disc,13.045993374970255,,478.73585598140625,Yes,Old,
125.39154209240768,Critical,0.3562790009754299,Ceramic,82.95338447893087,Ice,305.6900431317657,Yes,Fresh,
49.64283406845638,Worn,0.6918505331958593,Drum,21.60145484934737,Ice,293.32867008455264,Yes,Contaminated,107.11863424974467
94.74181362892384,Fair,0.49990803679251794,Drum,74.96377634894897,Dry,708.5445406691573,Yes,Fresh,80.53667614791422
90.96884763818531,Good,0.5320291963632985,Disc,17.408376845859586,Snow,201.5354485609984,Yes,Old,115.68810403475433
42.03773886835362,Good,0.6426118505425822,Drum,43.77770578256429,Ice,446.82209322065216,Yes,Fresh,39.64749584621583
73.59993908071901,Good,0.5879500789785435,,15.672346284838442,Ice,766.9773018552952,Yes,Fresh,15.991471355735275
40.17063761360737,Worn,0.5290676631059127,Drum,56.999231166495214,Ice,537.5092743812321,Yes,Contaminated,66.90816648329579
85.76883714146969,Good,,Ceramic,68.78221955034175,Snow,602.043835926107,,Contaminated,126.92605815995533
131.14854703365515,Good,0.6709891813389194,Disc,25.428982706036948,Dry,401.865893973425,No,Fresh,146.66094238735664
62.4245715964958,Good,0.6033477910977751,Disc,43.44648565945619,Ice,,,Good,167.92302877511383
121.7834384624925,Worn,0.49398547530652825,Disc,93.72155419387482,Snow,552.2912578570438,Yes,Contaminated,186.43275848797688
52.01128987349476,Fair,0.4229766113265353,Drum,49.81502053967111,Snow,542.3469969996868,Yes,Good,91.2407841884821
110.84819129887818,Fair,0.7646809175782514,Ceramic,82.2289212078901,,177.29934552433315,Yes,,151.9956079181291
139.86448799165396,Good,0.7798289547167327,Disc,93.44662705541882,Snow,423.51179953724204,Yes,Old,28.81449208664157
68.87136978789238,Good,0.4282728761881216,Ceramic,97.69112424795578,Ice,740.7302612659553,Yes,Good,25.643049772834818
138.0493965706342,Good,0.45698940794676024,Disc,90.84898177222324,Dry,243.5593823803826,Yes,Old,38.08762851743897
90.65051118316734,Worn,0.4434858135008921,Drum,38.56647962430722,Dry,422.7691282438772,Yes,Old,97.98528309869104
68.0166159798789,Worn,0.8307418473459249,Disc,96.63155975450736,Snow,422.7722296403643,Yes,Fresh,54.08706612226874
137.58098821338376,Fair,0.7644782286371103,Disc,83.11557175714422,Dry,667.5330277033469,Yes,Old,68.08111425849592
33.84447201236738,Good,0.3447441139499884,Drum,85.3458025275539,Ice,677.2031092306112,Yes,Old,134.85783209977598
33.36226215273725,Worn,0.7995995698962515,Drum,11.36556857546513,Dry,631.4885937643743,Yes,Old,81.3266030785265
101.97955250475995,Fair,0.322111092435475,Disc,95.88149769864643,Dry,355.8179114317916,Yes,Old,118.1137381778341
125.61008607962812,New,0.45191987458980765,Ceramic,80.02812014638667,Wet,150.42584751296408,No,Fresh,91.29469499626957
120.18555689257275,Good,0.851394830457969,Drum,79.117074685711,Dry,344.6380840568099,Yes,Fresh,
39.536340402192664,Fair,0.8185987768597256,Disc,17.337225783572762,Dry,575.8538408899377,Yes,Old,28.69369819734041
144.03014322402694,Fair,0.768860708834769,Drum,30.931168696599812,Snow,591.9226021423535,Yes,Good,58.702826632329256
114.36762451650188,Critical,0.5745283374655499,,96.60354986241092,Snow,775.5001466337034,Yes,Contaminated,25.674586855843202
143.8934464473287,Worn,,,,Wet,417.54886201059594,No,Good,129.44321257961428
69.49173107689225,New,0.8289275025242742,Disc,,Ice,542.7049080582033,Yes,Old,162.20775627122856
113.27269535793809,Fair,0.6942444541615274,Ceramic,85.59467354322223,Wet,477.4336095057722,Yes,Fresh,77.85204212391915
133.19264960801823,Good,0.47730531302867607,Ceramic,17.86063727025499,Dry,205.43299207926617,No,Old,86.61554524018628
75.6557067785152,Fair,0.577917526779269,Disc,47.52478146439534,Dry,422.84173049249523,Yes,Old,165.99534661047173
145.78319025222842,Fair,0.8289001333569717,Ceramic,43.81306969798752,Ice,481.38460828229597,Yes,Fresh,56.183388789108655
61.79913494646492,Fair,0.8420732616469331,Ceramic,41.486624832735345,Ice,765.524724229581,Yes,Good,37.04464906105173
67.87363512254649,Worn,0.6955812563830377,Disc,37.69230192877658,Snow,356.57733808626926,Yes,,107.706851706251
140.43942919524466,Fair,0.7395335164302204,Drum,28.906746111107022,Dry,786.0693721755845,Yes,Old,134.54518136364888
146.3591695803244,Worn,0.3235786999372821,Ceramic,25.561972269147,Dry,479.6100518168591,,Fresh,125.93606863359867
64.22348979661797,Good,0.6627603045823129,Drum,,Dry,269.7284703121403,Yes,Contaminated,147.06651337572345
46.366804757143015,Good,0.7133955410225863,Drum,92.74553570878106,Dry,234.16507091106544,Yes,Contaminated,25.49896870200942
121.08664916527171,Fair,0.312226288248139,Drum,55.79664807248933,Dry,199.18644208216222,Yes,Contaminated,94.21729836029898
141.55983195605378,Critical,0.8063153927737534,Ceramic,36.817709711197985,Dry,417.0530094014171,Yes,Fresh,59.13554692995323
102.08563724422496,Good,0.8569710069904448,Disc,24.32441779500037,Dry,115.34850085224626,Yes,Old,155.43743301601447
106.14227452874961,New,0.4427618714512728,Disc,84.71290285473349,Dry,411.5316983204058,Yes,Fresh,176.45513955116468
121.55320010067602,Fair,0.8074775596181787,Disc,97.43428508258924,Snow,791.8832845091624,Yes,Old,67.04711204918675
48.370178260968984,Fair,0.6993075496254986,Disc,41.42398613210666,Wet,569.0747570055867,Yes,Good,32.61534462784053
146.8162675793687,Worn,0.6484174918501191,Disc,36.1855382996916,Dry,631.8502848402833,Yes,Contaminated,61.884172968408414
73.71952616743138,Fair,0.8058755842134893,Disc,64.13436576774473,Snow,,Yes,Old,
,Critical,0.4713663214471222,Drum,79.77960828580832,Dry,431.1706030430635,Yes,Good,74.64810073098894
86.23392245999915,Fair,0.7745137066121124,Drum,50.98625231946979,Ice,300.3561707179997,Yes,Fresh,114.56673698953776
86.1817175717814,Good,0.488712460600922,Drum,,Dry,725.8682695923205,Yes,Contaminated,195.13097656366818
114.32932465436657,Fair,0.7724739257448443,Ceramic,74.48941612209627,,226.90473040973876,Yes,Old,88.88349705500133
149.35947586467051,Fair,0.5706324034538746,Ceramic,96.45330590705613,Snow,421.11332899571937,Yes,Contaminated,55.70738591310491
109.08718205951418,Critical,0.37016728289584827,Ceramic,24.853359746807506,Ice,511.6334028419464,,Contaminated,45.858321968604486
125.28709578872822,Good,0.5289119161835943,Disc,,Ice,459.82876410497283,Yes,Contaminated,47.01235673565506
33.31392687147242,Good,,Drum,45.29409897171059,Dry,,Yes,Fresh,50.630571403369956
127.25128428777819,Good,0.36031893047173147,Ceramic,75.08801284538984,Wet,262.01721992374826,No,Contaminated,156.01939916942771
65.99710581219566,Fair,0.366172241054199,Drum,61.517294017569746,Wet,364.17377729658386,Yes,Old,26.290126614997686
45.20422140415978,Good,0.7680428391024299,Disc,53.80017553079561,Dry,654.4590076017668,Yes,Fresh,199.51950078446131
43.6000902537247,Fair,0.8288387115134805,Drum,72.82678318584279,Dry,469.64998821576336,Yes,Good,111.69698236575832
111.58497770035521,Worn,0.8562774716595023,Disc,45.61784652012356,Snow,381.4821699535701,Yes,Old,115.69030044565275
149.714020324866,,0.8123677033982728,Ceramic,21.349898320312576,Snow,120.60976032138205,No,Fresh,81.14931755942689
109.94341180474797,Fair,0.7981344583712651,Disc,54.00040448091158,Dry,627.3697968109266,Yes,Old,
61.48177800801308,Worn,0.3413015109099636,Disc,56.972428361408674,Dry,780.5274545767322,No,Old,102.21942306294757
54.39671652035276,Fair,0.7740741568330263,Drum,28.17119380599453,Ice,534.2009066419571,Yes,Good,75.8763377184417
93.11485191216488,Good,0.7699695957938707,Disc,94.20574206957914,Wet,699.5788544821562,Yes,Fresh,64.05060468598793
37.8047159220844,Good,0.3787742364627679,Ceramic,30.472808198166213,Snow,461.81302023644827,Yes,Contaminated,186.24547328265302
77.91969995126246,Fair,,Ceramic,46.83048346756879,Dry,262.1766757963552,Yes,Old,68.83306028469774
109.9481884806945,Good,0.571504401875569,Disc,23.943671816025095,Dry,110.10947296460182,Yes,Old,95.73275299452077
146.1194730970181,Fair,0.8400081140832425,Drum,58.22169815682497,Snow,557.3787873129925,Yes,Old,79.81315939154662
81.07841373787262,Critical,0.7172450174374005,Ceramic,37.68738472900807,Ice,445.1761937737712,Yes,Old,30.943083074186653
54.02687284887679,Fair,0.8705925218245514,Ceramic,54.03452679784756,Ice,647.468702961321,Yes,Old,49.39786297921942
128.0834884047341,Good,0.3629535871647862,Disc,30.215522481238175,Dry,586.2776922047133,Yes,Fresh,50.05786543538068
119.30394298327397,Good,0.3243643886714359,Disc,,Wet,791.5666577445953,,Old,143.32516016208615
133.16446658456925,Worn,0.8841476146563276,Ceramic,80.13039859740297,Wet,457.2188083884278,Yes,Old,90.2183008436747
55.766247305147054,Worn,0.34811529686694265,Disc,67.69776555636926,Dry,399.02235277110657,Yes,Old,159.66399916807185
78.57986350198021,Fair,,Disc,40.66654201399116,Snow,,Yes,Contaminated,146.15592100181902
147.78653252676452,Good,0.689982373350333,Ceramic,14.274480221409,,433.8029042538921,Yes,Contaminated,50.529206783266964
48.96507837316482,Fair,0.8280340040004504,Drum,87.90175564274088,Snow,711.0100346860455,Yes,Fresh,119.13963022221861
110.57409829865253,Good,0.45274639092835567,Drum,25.281550444211142,Snow,129.7078080542189,Yes,Old,152.43813651902852
58.46213538567169,Good,0.317434927131014,Ceramic,93.76679964532852,Snow,784.5300331003322,Yes,Old,132.11294084300874
90.01908075390531,Good,0.6127720742995137,Disc,53.07358407363626,Ice,795.3150360154586,No,Good,126.00305399627646
126.06115749548255,Fair,0.5826672121633448,Ceramic,40.63480389176354,Wet,518.4749650115311,Yes,Contaminated,151.82801416914208
88.63032630669828,Good,0.48413590931344774,Ceramic,76.75835292018675,Ice,332.08094258678096,Yes,Good,25.504436762416773
126.65780319742922,Good,0.8243396205008695,Disc,88.91554654676672,Wet,256.1342778254167,Yes,Old,150.31306026186508
81.16018865284151,New,0.7495933029499409,,43.36422072811396,Dry,293.54327697941517,Yes,Old,65.44122368338424
149.92235158440394,Fair,0.814869829919548,Drum,46.66093769531685,Snow,135.0737985534803,Yes,Good,120.79636708423051
82.29938810642521,Fair,0.3970853756863195,Disc,48.98423974124776,Wet,432.57767093835116,Yes,Fresh,59.82642401885388
47.92553743653917,Good,0.7154471753642047,Ceramic,93.00907553308022,Wet,140.12698960508408,,Fresh,170.18125085826495
78.22434187790986,Worn,0.8850610412513145,Disc,72.33075923628994,Dry,602.9319503431477,Yes,Good,103.90348054563987
119.11118215706762,Fair,0.6671483350852154,Ceramic,32.28815053410899,Ice,360.3506188729978,Yes,Old,133.94412422462196
131.75253093103544,New,0.40281861917729167,Disc,26.64997277517815,Wet,239.55531222301423,Yes,,161.9051780431947
85.21239590115148,Good,0.8974682366808808,Disc,30.733089708233447,Wet,,Yes,Contaminated,180.6333221882024
101.33722092701277,Fair,0.616994148935027,Drum,33.720750026696564,Ice,781.6315150701096,Yes,Fresh,150.4314879578281
131.38680813915482,Good,0.8040354109657484,Drum,30.716514220060137,Ice,586.5917343128929,Yes,Good,42.522186595225065
127.62554159979838,New,0.3896168684582588,Disc,69.26558024731565,Wet,444.22279507291216,Yes,Fresh,173.0884883733705
108.92686864333594,Fair,0.6996577306547529,Disc,20.43401595917557,Ice,643.8400094781543,Yes,,129.43691443511864
127.80325251010258,Fair,0.8475706189223184,Drum,44.86226407371647,Dry,616.2335303292921,Yes,Old,127.74820530035062
99.10929100423644,Fair,0.6192106914671636,Ceramic,66.25482156733298,Dry,724.2148227404556,Yes,Old,185.4480035639105
30.55778027103368,Fair,0.4731960363508827,Drum,36.177397654863775,Snow,243.26826331576325,Yes,Old,61.03383779818837
34.95201412826678,Critical,0.3764530967745519,Ceramic,15.874694623149223,Wet,701.2143033811124,Yes,,59.32370942139617
147.57700790858198,New,0.47756679914299816,Drum,17.364153056137148,Dry,310.7182609291892,No,,109.94080761856794
47.39904504032462,New,0.5129305217561149,Drum,21.33700986742177,Dry,758.699249477568,Yes,Good,153.90966730895005
78.54196905881552,Critical,0.7259730631378978,,85.22587223813397,Dry,296.74560426271466,Yes,Old,97.73953102227419
142.05735300119616,Fair,0.4071728442177612,Disc,69.20771550444728,Snow,748.7939802138733,Yes,Fresh,132.2699071300944
53.40473816796593,Fair,0.36366291342924456,Drum,15.807016998788031,Ice,774.653500124856,Yes,Old,98.71707398120299
131.25496133598008,New,0.5321637246202527,Drum,45.196199123627785,Snow,201.84395021990997,Yes,Contaminated,127.92162839008921
128.19210817915086,New,0.5751921698454827,Drum,35.072665556235904,,782.1499182839481,Yes,Good,167.11852598353656
148.35955854616077,Good,,Disc,62.02361004659202,Snow,160.0060779004976,Yes,Old,48.38818877682081
63.8018200377802,Fair,0.7245187807805635,Drum,57.05253547050821,Snow,252.99745062876536,Yes,Contaminated,143.64502879110705
67.83904264561751,,0.8335666253001599,Disc,53.30116210327434,Wet,410.91814661096316,Yes,Fresh,160.6737617775639
138.3453601269344,Fair,0.47337213931682165,Drum,38.30611333353518,Wet,795.518155998197,Yes,Contaminated,97.71561038412976
58.089487104273545,Fair,0.6171646936151574,Ceramic,22.401979483959167,Dry,441.99413581576556,Yes,Fresh,74.79821175755305
95.74811483845309,New,0.5196244240818392,,76.81387445853741,Snow,485.2866102249401,Yes,Old,17.505699926014383
114.88139510292675,Good,0.30085300321859404,Drum,89.1871091958389,Snow,586.097464666554,Yes,Old,
62.62610943154628,Good,0.6476590936319566,Disc,94.97358183095356,Dry,777.805490791066,Yes,Contaminated,75.66865192165778
142.60955345337106,New,0.7894776454026833,Disc,15.275707355222242,Ice,648.345980086971,Yes,Fresh,81.10225184048929
109.88370576887044,Good,0.32186369166203643,Disc,76.59178404299946,Wet,256.907803096589,Yes,Contaminated,77.16114017328027
35.656716992379,,0.30209505516178214,Ceramic,75.38531134662662,Snow,312.0936514650483,Yes,Contaminated,107.26677620028255
46.28850375130967,,0.7366910439064429,Ceramic,95.23986527310304,Ice,168.33976772596708,,Old,144.96242104552925
52.89378841098763,Fair,0.7103158350052999,Disc,32.76231350479889,Ice,551.1166549153179,Yes,Old,157.79467923509452
